Rang;Terme;Score
3156;occlusion de l' artère brachiale;0.02980422012640548
3157;oedèmes , prise de poids;0.02980422012640548
3158;oedèmes et forces de starling;0.02980422012640548
3159;oesophagiens : reflux , dysphagie;0.02980422012640548
3160;onde t pointue et symétrique;0.02980422012640548
3161;or , les marqueurs nutritionnels;0.02980422012640548
3162;ordre de 100 à 200;0.02980422012640548
3163;orientation en traitement de suppléance;0.02980422012640548
3164;origine de l' hypertension artérielle;0.02980422012640548
3165;origine rénale de l' anémie;0.02980422012640548
3166;origine urologique devant une hématurie;0.02980422012640548
3167;osmolalité normale si dec pure;0.02980422012640548
3168;osmolalité plasmatique et la natrémie;0.02980422012640548
3169;osmolalité plasmatique normale ou élevée;0.02980422012640548
3170;paludisme , syphilis , bilharziose;0.02980422012640548
3171;pam = pression artérielle moyenne;0.02980422012640548
3172;paralysie périodique familiale , thyrotoxicose;0.02980422012640548
3173;parfois anémie hémolytique , schizocytes;0.02980422012640548
3174;parfois hypokaliémie et alcalose métabolique;0.02980422012640548
3175;part , la conductivité hydraulique;0.02980422012640548
3176;partir d' un donneur vivant;0.02980422012640548
3177;partir de son précurseur hépatique;0.02980422012640548
3178;pathologie invalidante au stade terminal;0.02980422012640548
3179;patient ayant un diabète connu;0.02980422012640548
3180;patient ayant une hypovolémie efficace;0.02980422012640548
3181;patients d' une dysfonction endothéliale;0.02980422012640548
3182;patients diabétiques en prévention primaire;0.02980422012640548
3183;patient hypertendu et coro- narien;0.02980422012640548
3184;patients séronégatifs pour l' ebv;0.02980422012640548
3185;patients séropositifs pour l' ebv;0.02980422012640548
3186;patients « macro- protéinuriques »;0.02980422012640548
3187;patients à haut risque immunologique;0.02980422012640548
3188;pcg = pression capillaire glomérulaire;0.02980422012640548
3189;perfusion de soluté salé isotonique;0.02980422012640548
3190;perfusion rapide de nacl hypertonique;0.02980422012640548
3191;perméabilité et la surface glomérulaires;0.02980422012640548
3192;perte importante de fonction rénale;0.02980422012640548
3193;perte nette d' eau libre;0.02980422012640548
3194;pertes urinaires de facteurs anticoagulants;0.02980422012640548
3195;phase de constitution des oedèmes;0.02980422012640548
3196;phu : 5 - 7;0.02980422012640548
3197;physiopathologie de la lithiase calcique;0.02980422012640548
3198;planification du traitement de suppléance;0.02980422012640548
3199;pm > 30 000 daltons;0.02980422012640548
3200;poids de 68 000 dalton;0.02980422012640548
3201;polykystose rénale chez l' adulte;0.02980422012640548
3202;port de sous-vêtements en coton;0.02980422012640548
3203;posologie de l' antibioprophylaxie continue;0.02980422012640548
3204;possibilité d' une hypoperfusion rénale;0.02980422012640548
3205;pourcentage du débit plasmatique rénal;0.02980422012640548
3206;pratique de l' automesure tensionnelle;0.02980422012640548
3207;prescription et surveillance des diurétiques;0.02980422012640548
3208;pression artérielle de quelques mmhg;0.02980422012640548
3209;pression artérielle à 145/87 mmhg;0.02980422012640548
3210;pression hydrostatique capillaire glomérulaire diminue;0.02980422012640548
3211;pression systolique pendant 3 minutes;0.02980422012640548
3212;preuve d' une efficacité modeste;0.02980422012640548
3213;preuve d' une vie commune;0.02980422012640548
3214;principes de traitement et surveillance;0.02980422012640548
3215;principe et seuils de détection;0.02980422012640548
3216;principales causes d' hta secondaires;0.02980422012640548
3217;principales causes d' ira obstructives;0.02980422012640548
3218;principales causes de gem secondaires;0.02980422012640548
3219;principales règles générales de prescription;0.02980422012640548
3220;principal traitement est l' hyperdiurèse;0.02980422012640548
3221;principales étiologies des hématuries urologiques;0.02980422012640548
3222;prise charge aux soins intensifs;0.02980422012640548
3223;prises d' anti - arythmique;0.02980422012640548
3224;prise de citrate de potassium;0.02980422012640548
3225;prise en charge des comorbidités;0.02980422012640548
3226;prise en charge en dialyse;0.02980422012640548
3227;prise en charge thérapeutique spécifique;0.02980422012640548
3228;prise régulière du traitement immunosuppresseur;0.02980422012640548
3229;proches pour le prélèvement- q2;0.02980422012640548
3230;production rénale d' ampc intracellulaire;0.02980422012640548
3231;progression de la néphropathie diabétique;0.02980422012640548
3232;progression vers la néphropathie diabétique;0.02980422012640548
3233;prolifération de cellules épithéliales glomérulaires;0.02980422012640548
3234;pronostic rénal de la pkrad;0.02980422012640548
3235;protéines de la matrice extracellulaire;0.02980422012640548
3236;protéine régulatrice de la réabsorption;0.02980422012640548
3237;protéinurie > 0 , 5;0.02980422012640548
3238;protéinurie et de l' hta;0.02980422012640548
3239;protéinuries pathologiques :   1;0.02980422012640548
3240;précoce de l' épuration extra-rénale;0.02980422012640548
3241;prélèvement chez un donneur décédé;0.02980422012640548
3242;prélèvement chez un donneur vivant;0.02980422012640548
3243;prélèvement de reins de donneurs;0.02980422012640548
3244;préparation au traitement de suppléance;0.02980422012640548
3245;présence d' anticorps anti-mbg circulants;0.02980422012640548
3246;présence d' un syndrome néphrotique;0.02980422012640548
3247;présence d' une hyperglycémie prolongée;0.02980422012640548
3248;présence d' une hypotension orthostatique;0.02980422012640548
3249;présence d' une prolifération endo;0.02980422012640548
3250;présence ou non d' anticorps;0.02980422012640548
3251;présentation clinique :   doigts;0.02980422012640548
3252;présentations cliniques chez la femme;0.02980422012640548
3253;prévalence 20 à 25 %;0.02980422012640548
3254;prévalence dans la population générale;0.02980422012640548
3255;prévalence de l' hta augmente;0.02980422012640548
3256;prévention des ira fonctionnelles médicamenteuses;0.02980422012640548
3257;prévention de la néphropathie diabétique;0.02980422012640548
3258;prévention de la néphrotoxicité médicamenteuse;0.02980422012640548
3259;prévention du syndrome de lyse;0.02980422012640548
3260;prévention du vieillissement pathologique objectifs;0.02980422012640548
3261;puf = pression d ';0.02980422012640548
3262;pulmonaires : fibrose interstitielle diffuse;0.02980422012640548
3263;pyélonéphrite aiguë chez la femme;0.02980422012640548
3264;pyélonéphrites aiguës simples sans gravité;0.02980422012640548
3265;période de fonction rénale instable;0.02980422012640548
3266;péritoine comme membrane de dialyse;0.02980422012640548
3267;quadrithérapie ou à leur place;0.02980422012640548
3268;quantité d' eau en excès;0.02980422012640548
3269;quantité d' eau à administrer;0.02980422012640548
3270;quantité de nacl à administrer;0.02980422012640548
3271;quantité la plus faible possible;0.02980422012640548
3272;quantités transportées : quelques exemples;0.02980422012640548
3273;raison d' une hypovolémie vraie;0.02980422012640548
3274;raison de son retentissement cardiaque;0.02980422012640548
3275;raison du risque cv élevé;0.02980422012640548
3276;rapport avec une colique -néphrétique;0.02980422012640548
3277;rapport avec une infection urinaire;0.02980422012640548
3278;rapport avec une mutation inhibitrice;0.02980422012640548
3279;rapport na / k urinaire;0.02980422012640548
3280;rapport na+/k+ urinaire > 1;0.02980422012640548
3281;rash , fièvre , arthralgies;0.02980422012640548
3282;recherche d' un reflux vésico;0.02980422012640548
3283;recherche d' une artériopathie périphérique;0.02980422012640548
3284;recherche d' une fausse hyperkaliémie;0.02980422012640548
3285;recherche d' une hta secondaire;0.02980422012640548
3286;recherche d' une lyse cellulaire;0.02980422012640548
3287;recherche d' une néphropathie sous-jacente;0.02980422012640548
3288;recommandations d' autres pays gardent;0.02980422012640548
3289;recours à l' épuration extrarénale;0.02980422012640548
3290;recours à un antagoniste spécifique;0.02980422012640548
3291;rectum , de l' ovaire;0.02980422012640548
3292;recueil urinaire par sondage aller;0.02980422012640548
3293;recueil urinaire sur sonde vésicale;0.02980422012640548
3294;ref = résistance artériolaire efférente;0.02980422012640548
3295;refus d' un tel prélè-;0.02980422012640548
3296;reins bosselés avec des encoches;0.02980422012640548
3297;reins et des voies urinaires;0.02980422012640548
3298;reins ou des voies excrétrices;0.02980422012640548
3299;reins symétriques , contours réguliers;0.02980422012640548
3300;rejets aigus , rejets chroniques;0.02980422012640548
3301;rejet cellulaire , rejet humoral;0.02980422012640548
3302;rejet d' un organe allogénique;0.02980422012640548
3303;relation entre dfg et créatininémie;0.02980422012640548
3304;remaniements de la matrice extracellulaire;0.02980422012640548
3305;responsables d' un effet kaliurétique;0.02980422012640548
3306;risque accru de thromboses veineuses;0.02980422012640548
3307;risque d' infection à eblse;0.02980422012640548
3308;risque d' insuffisance rénale chronique;0.02980422012640548
3309;risque d' insuffisance rénale fonctionnelle;0.02980422012640548
3310;risque de perte du greffon;0.02980422012640548
3311;risque de troubles du rythme;0.02980422012640548
3312;risque plus élevé d' évolution;0.02980422012640548
3313;risque réduit de cardiopathie ischémique;0.02980422012640548
3314;risque très élevé de microalbuminurie;0.02980422012640548
3315;risque élevé de décès cardiovasculaires;0.02980422012640548
3316;rythme évolutif de l' irc;0.02980422012640548
3317;réab- sorption tubulaire du sodium;0.02980422012640548
3318;réabsorption de sodium par enac;0.02980422012640548
3319;réabsorption importante d' acide urique;0.02980422012640548
3320;réabsorption proximale accrue de sodium;0.02980422012640548
3321;réalisation d' un arbre généalogique;0.02980422012640548
3322;réalisation immédiate d' un ecg;0.02980422012640548
3323;récepteur de l' angiotensine 2;0.02980422012640548
3324;récepteur de la phospholipase a2;0.02980422012640548
3325;récidive histologique sur le greffon;0.02980422012640548
3326;récupération de la fonction rénale;0.02980422012640548
3327;réduction de l' épaisseur corticale;0.02980422012640548
3328;réduction de la posologie unitaire;0.02980422012640548
3329;réduction de la pression artérielle;0.02980422012640548
3330;réduction spontanée des apports protidiques;0.02980422012640548
3331;réduction substantielle du risque cardiovasculaire;0.02980422012640548
3332;régime peu salé + diurétique;0.02980422012640548
3333;rémission rapidement sous traitement spécifique;0.02980422012640548
3334;réseau épidémiologie information en néphrologie;0.02980422012640548
3335;résistances artériolaires pré- et post-glomérulaires;0.02980422012640548
3336;résistants aux diurétiques per os;0.02980422012640548
3337;résistants aux traitements per os;0.02980422012640548
3338;réversibilité après lever d' obstacle;0.02980422012640548
3339;santé au travail n° 157;0.02980422012640548
3340;sarcoïdose , arrêt du lithium;0.02980422012640548
3341;sein d' une même classe;0.02980422012640548
3342;septicémie et foyers septiques extra-rénaux;0.02980422012640548
3343;série d' automesure à présenter;0.02980422012640548
3344;seule imagerie autorisée : échographie;0.02980422012640548
3345;signes biologiques suivants , lequel;0.02980422012640548
3346;signes cliniques de l' hypercalcémie;0.02980422012640548
3347;signes de chvostek et trousseau;0.02980422012640548
3348;signes de dec + dic;0.02980422012640548
3349;signes de gravité à rechercher;0.02980422012640548
3350;signes distinctifs entre ira fonctionnelle;0.02980422012640548
3351;signes fonctionnels de complications cardiovasculaires;0.02980422012640548
3352;signes histologiques de néphroangiosclérose maligne;0.02980422012640548
3353;simple hypotonie des cavités pyélo;0.02980422012640548
3354;situation clinique où un drainage;0.02980422012640548
3355;situations d' urgence ou graves;0.02980422012640548
3356;situations exceptionnelles d' hypotension symptomatique;0.02980422012640548
3357;soluté glucosé à 5 %;0.02980422012640548
3358;sondage vésical ou cathétérisme vésical;0.02980422012640548
3359;stade 3 : expansion mésangiale;0.02980422012640548
3360;stade et son rythme évolutif;0.02980422012640548
3361;stades évolués d' atrophie rénale;0.02980422012640548
3362;structure de la paroi glomérulaire;0.02980422012640548
3363;sténose athéromateuse de l' artère;0.02980422012640548
3364;substances contenant de la glycyrrhizine;0.02980422012640548
3365;sujets âgés > 70 ans;0.02980422012640548
3366;suppléance trop tardive ou insuffisante;0.02980422012640548
3367;surmortalité étant essentiellement d' origine;0.02980422012640548
3368;surrénales ,   hyperaldostéronisme secondaire;0.02980422012640548
3369;survie rénale à 5 ans;0.02980422012640548
3370;symptômes neuropathiques douloureux et hyperesthésiques;0.02980422012640548
3371;syndrome coronarien aigu : usic;0.02980422012640548
3372;syndrome d' hématurie récidivante évoque;0.02980422012640548
3373;syndrome de glomérulonéphrite rapidement progressive;0.02980422012640548
3374;syndrome de la jonction urétéro;0.02980422012640548
3375;syndrome glomérulaire : maladie générale;0.02980422012640548
3376;syndrome hémolytique et urémique atypique;0.02980422012640548
3377;syndrome néphrotique et néphropathies glomérulaires;0.02980422012640548
3378;syndrome néphrotique par glomérulopathie diabétique;0.02980422012640548
3379;syndromes néphrotiques primitifs et secondaires;0.02980422012640548
3380;syndrome orofaciodigital de type 1;0.02980422012640548
3381;système de « feed forward;0.02980422012640548
3382;sécrétion hypothalamique inappropriée d' adh;0.02980422012640548
3383;sécrétion nette de protons h+;0.02980422012640548
3384;sécrétion tumorale ectopique d' adh;0.02980422012640548
3385;sévérité de l' insuffisance rénale;0.02980422012640548
3386;tableau 1 : anomalies hydro;0.02980422012640548
3387;tableau 1 : particularités diagnostiques;0.02980422012640548
3388;tableau 2 : stratification classique;0.02980422012640548
3389;tableau 4 : prolifération cellulaire;0.02980422012640548
3390;tableau 5 : agents pathogènes;0.02980422012640548
3391;tableau 6 : diagnostic syndromique;0.02980422012640548
3392;tableau 8 : règles hygiéno;0.02980422012640548
3393;tests biologiques utiles au diagnostic;0.02980422012640548
3394;thrombose de l' artère rénale;0.02980422012640548
3395;tiers des cystites aiguës simples;0.02980422012640548
3396;tomodensitométrie de l' appareil urinaire;0.02980422012640548
3397;toxicité urémique , troubles électrolytiques;0.02980422012640548
3398;traitement curatif des calculs urinaires;0.02980422012640548
3399;traitement d' une hyperhydratation extracellulaire;0.02980422012640548
3400;traitement des infections urinaires masculines;0.02980422012640548
3401;traitement de l' acidose métabolique;0.02980422012640548
3402;traitement de l' amylose al;0.02980422012640548
3403;traitement de l' hypercalciurie idiopathique;0.02980422012640548
3404;traitement de l' ira fonctionnelle;0.02980422012640548
3405;traitement de la néphropathie diabétique;0.02980422012640548
3406;traitement de la pna simple;0.02980422012640548
3407;traitement de suppléance par dialyse;0.02980422012640548
3408;traitements inducteurs ou à risque;0.02980422012640548
3409;traitement médical :   anti-hypertenseurs;0.02980422012640548
3410;traitements par digitalique ou anti-arythmiques;0.02980422012640548
3411;traitement symptomatique de l' ira;0.02980422012640548
3412;transplantation et au long court;0.02980422012640548
3413;trouble de concentration des urines;0.02980422012640548
3414;trouble de l' hydratation extracellulaire;0.02980422012640548
3415;troubles de l' équilibre acide;0.02980422012640548
3416;troubles de l' équilibre acido;0.02980422012640548
3417;trouble de réabsorption tubulaire proximale;0.02980422012640548
3418;tuberculose , cancers , asthme;0.02980422012640548
3419;tumeurs vésicales bénignes ou malignes;0.02980422012640548
3420;type 3 : gn «;0.02980422012640548
3421;types de facteurs de risque;0.02980422012640548
3422;type de l' ira organique;0.02980422012640548
3423;type mixte le plus souvent;0.02980422012640548
3424;témoignage de ses proches »;0.02980422012640548
3425;urgences hypertensives , hta maligne;0.02980422012640548
3426;valeurs obtenues par mesure automatisée;0.02980422012640548
3427;variations de l' osmolalité plasmatique;0.02980422012640548
3428;variations de transport du sodium;0.02980422012640548
3429;variations importantes de la créatininémie;0.02980422012640548
3430;vasoconstriction de l' artériole efférente;0.02980422012640548
3431;vasodilatation de l' artériole afférente;0.02980422012640548
3432;vasodilatateur sur les artérioles rénales;0.02980422012640548
3433;versant interne de la mbg;0.02980422012640548
3434;vessie , urètre , prostate;0.02980422012640548
3435;voire inversion de l' onde;0.02980422012640548
3436;vérification de tous ces éléments;0.02980422012640548
3437;« feedback » négatif :;0.02980422012640548
3438;« le prélèvement d' organes;0.02980422012640548
3439;« pilote de ligne »;0.02980422012640548
3440;» positif ou réflexe kaliurétique;0.02980422012640548
3441;âge moyen de l' irt;0.02980422012640548
3442;âge supérieur à 85 ans;0.02980422012640548
3443;échange de 2 ions potassium;0.02980422012640548
3444;échantillon des urines du matin;0.02980422012640548
3445;échographie de l' appareil urinaire;0.02980422012640548
3446;échéance de l' irc terminale;0.02980422012640548
3447;élargissement de l' espace qt;0.02980422012640548
3448;élévation de la créatinine plasmatique;0.02980422012640548
3449;élévation de la pression artérielle;0.02980422012640548
3450;élévation modérée de la pa;0.02980422012640548
3451;élimination d' une autre néphropathie;0.02980422012640548
3452;élimination de la charge acide;0.02980422012640548
3453;élimination de la surcharge potassique;0.02980422012640548
3454;élément de la démarche diagnostique;0.02980422012640548
3455;éléments de physiologie rénale 19;0.02980422012640548
3456;éplérénone , plus récemment introduite;0.02980422012640548
3457;épuration sur une période courte;0.02980422012640548
3458;éradication pérenne de l' infection;0.02980422012640548
3459;évaluation d' une anomalie lipidique;0.02980422012640548
3460;évaluation de la fonction rénale;0.02980422012640548
3461;évaluation du degré de gravité;0.02980422012640548
3462;évolution défavorable ou situation particulière;0.02980422012640548
3463;évolution favorable , sauf exception;0.02980422012640548
3464;évolution naturelle de la néphropathie;0.02980422012640548
3465;πc : pression oncotique plasma;0.02980422012640548
3466;πi : pression oncotique interstitielle;0.02980422012640548
3467;action;0.029788030514060832
3468;-- interstitiels de calcium;0.029739765313642873
3469;-1/3 seulement des patients;0.029739765313642873
3470;/j maximum 60 mg;0.029739765313642873
3471;025 + ca total;0.029739765313642873
3472;1 % des lithiases;0.029739765313642873
3473;1 - 2 fr;0.029739765313642873
3474;1 : ecg normal;0.029739765313642873
3475;1 l / min;0.029739765313642873
3476;1 à 12 mg;0.029739765313642873
3477;10 - 20 ans;0.029739765313642873
3478;10 g / l-;0.029739765313642873
3479;10 ml / min/1;0.029739765313642873
3480;10 mmol / l/24;0.029739765313642873
3481;10 premiers jours post-transplantation;0.029739765313642873
3482;10 à 30 ml;0.029739765313642873
3483;110 mmhg de systolique;0.029739765313642873
3484;12 - 16 ans;0.029739765313642873
3485;12 millions de patients;0.029739765313642873
3486;120 ml / min;0.029739765313642873
3487;120 ml / min/1;0.029739765313642873
3488;140 - 159 mmhg;0.029739765313642873
3489;15 - 30 mg;0.029739765313642873
3490;15 à 20 mm;0.029739765313642873
3491;160 - 179 mmhg;0.029739765313642873
3492;180 litres d' ultrafiltrat;0.029739765313642873
3493;2 , 2 ans;0.029739765313642873
3494;2 , 4 mmol;0.029739765313642873
3495;2 et 5 ans;0.029739765313642873
3496;2 litres de boissons;0.029739765313642873
3497;20 % de résistance;0.029739765313642873
3498;20 mg en nébulisation;0.029739765313642873
3499;26 µmol / l;0.029739765313642873
3500;27 mmol par litre;0.029739765313642873
3501;285 mosmol / kg;0.029739765313642873
3502;3 fois par semaine;0.029739765313642873
3503;3 jours de suite;0.029739765313642873
3504;3 mg / mmol;0.029739765313642873
3505;32 ng / ml;0.029739765313642873
3506;320 mosmol / kg;0.029739765313642873
3507;354 µmol / l;0.029739765313642873
3508;40 % de résistance;0.029739765313642873
3509;40 mmol / l;0.029739765313642873
3510;40 à 80 mmol;0.029739765313642873
3511;400 mg / mmol;0.029739765313642873
3512;5 % des patients;0.029739765313642873
3513;5 - 10 ans;0.029739765313642873
3514;5 cigarettes / jour;0.029739765313642873
3515;5 g / jour;0.029739765313642873
3516;5 stades de mrc;0.029739765313642873
3517;50 ans aux apparentés;0.029739765313642873
3518;50 et 70 ans;0.029739765313642873
3519;50 ml / min;0.029739765313642873
3520;500 mg à 1;0.029739765313642873
3521;6 g / jour;0.029739765313642873
3522;6 à 12 heures;0.029739765313642873
3523;60 % d' albumine;0.029739765313642873
3524;60 % et 85;0.029739765313642873
3525;60 mg / m2;0.029739765313642873
3526;60 ml / min;0.029739765313642873
3527;60 mmhg ou sao2;0.029739765313642873
3528;60 mosm / kg;0.029739765313642873
3529;68 meq de sodium;0.029739765313642873
3530;7 à 15 mm;0.029739765313642873
3531;700 mg / mmol;0.029739765313642873
3532;72 h de traitement;0.029739765313642873
3533;73 m2 de dfge;0.029739765313642873
3534;80 % d' albumine;0.029739765313642873
3535;85 % des sujets;0.029739765313642873
3536;89 ml / min;0.029739765313642873
3537;89 ml / min/1;0.029739765313642873
3538;90 ml / min/1;0.029739765313642873
3539;absence d' anomalie pariétale;0.029739765313642873
3540;absence d' anomalie échographique;0.029739765313642873
3541;absence d' hypertension artérielle;0.029739765313642873
3542;absence d' hypotension orthostatique;0.029739765313642873
3543;absence d' insuffisance surrénale;0.029739765313642873
3544;absence d' intoxication digitalique;0.029739765313642873
3545;absence de lyse cellulaire;0.029739765313642873
3546;absence de manifestations extrarénales;0.029739765313642873
3547;absence de signes biologiques;0.029739765313642873
3548;absence de souffrance viscérale;0.029739765313642873
3549;absence de suivi diététique;0.029739765313642873
3550;absence de syndrome oedémateux;0.029739765313642873
3551;absence de toxicité rénale;0.029739765313642873
3552;absence de traitement efficace;0.029739765313642873
3553;absence de traitement immunosuppresseur;0.029739765313642873
3554;absence de traitement préventif;0.029739765313642873
3555;accidents allergiques sous thiazidiques;0.029739765313642873
3556;accumulation d' acides faibles;0.029739765313642873
3557;acide sialique chargé négativement;0.029739765313642873
3558;acidose métabolique et hyperkaliémie;0.029739765313642873
3559;action de l' aldostérone;0.029739765313642873
3560;activité de cette enzyme;0.029739765313642873
3561;activité et le sommeil;0.029739765313642873
3562;active par voie transcellulaire;0.029739765313642873
3563;administration chronique de diurétiques;0.029739765313642873
3564;adulte en contexte aigu;0.029739765313642873
3565;adénome de la surrénale;0.029739765313642873
3566;adénome prostatique non compliqué;0.029739765313642873
3567;affirmations suivantes , indiquez;0.029739765313642873
3568;agents anti-agrégants ou anti-coagulants;0.029739765313642873
3569;agents infectieux potentiellement impliqués;0.029739765313642873
3570;aide de bandelettes réactives;0.029739765313642873
3571;albuminurie à 300 mg/24;0.029739765313642873
3572;alcalose métabolique de reventilation;0.029739765313642873
3573;aldostérone et l' activation;0.029739765313642873
3574;aldostérone et la noradrénaline;0.029739765313642873
3575;aliments riches en oxalate;0.029739765313642873
3576;altération de l' endothélium;0.029739765313642873
3577;amont de l' obstacle;0.029739765313642873
3578;amt et la mapa;0.029739765313642873
3579;ana- lyse du contexte;0.029739765313642873
3580;analogue de la somatostatine;0.029739765313642873
3581;analyse des lésions élémentaires;0.029739765313642873
3582;analyse du sédiment urinaire;0.029739765313642873
3583;anca , fluorescence périnucléaire;0.029739765313642873
3584;anémie normochrome normocytaire arégénérative;0.029739765313642873
3585;angioten- sine , β;0.029739765313642873
3586;angiotensine et système sympathique;0.029739765313642873
3587;angiotensine à des étapes;0.029739765313642873
3588;anti-hypertenseurs dont les iec;0.029739765313642873
3589;antibiothérapie systématique par fosfomycine;0.029739765313642873
3590;antibiothérapie à large spectre;0.029739765313642873
3591;antihypertenseurs dont un diurétique;0.029739765313642873
3592;antiviraux contenant du ténofovir;0.029739765313642873
3593;antécédents , examen clinique;0.029739765313642873
3594;antécédent de chirurgie urologique;0.029739765313642873
3595;antécédents de maladie vésico;0.029739765313642873
3596;antécédents de néphropathie aiguë;0.029739765313642873
3597;antécédents familiaux de néphropathie;0.029739765313642873
3598;appareil juxta - glomérulaire;0.029739765313642873
3599;apparition d' effets secondaires;0.029739765313642873
3600;apparition d' encoches corticales;0.029739765313642873
3601;apparition d' une oligurie;0.029739765313642873
3602;apparition d' une virémie;0.029739765313642873
3603;apparition de l' ascite;0.029739765313642873
3604;apports d' eau insuffisants;0.029739765313642873
3605;apport d' environ 0;0.029739765313642873
3606;apport de calcium parentéral;0.029739765313642873
3607;apports excessifs de potassium;0.029739765313642873
3608;apports faibles en solutés;0.029739765313642873
3609;apports hydro - sodés;0.029739765313642873
3610;apport préemptif de calcitriol;0.029739765313642873
3611;apport supplémentaire en nacl;0.029739765313642873
3612;arrêt de la consommation;0.029739765313642873
3613;artères de gros calibre;0.029739765313642873
3614;artère rénale du greffon;0.029739765313642873
3615;artérioles de moyen calibre;0.029739765313642873
3616;ascendante le plus souvent;0.029739765313642873
3617;ascite , hypertension portale;0.029739765313642873
3618;aspect d' angéite nécrosante;0.029739765313642873
3619;aspects éthiques et légaux;0.029739765313642873
3620;association de ces médicaments;0.029739765313642873
3621;associations de produits néphrotoxiques;0.029739765313642873
3622;associations possibles d' anti;0.029739765313642873
3623;asthme , les broncho;0.029739765313642873
3624;asymétrie de la taille;0.029739765313642873
3625;atteinte cardiaque : hvg;0.029739765313642873
3626;atteinte de l' interstitium;0.029739765313642873
3627;atteinte du parenchyme rénal;0.029739765313642873
3628;augmentation de cette activité;0.029739765313642873
3629;augmentation des iga sériques;0.029739765313642873
3630;augmentation de la pth;0.029739765313642873
3631;augmentation de la volémie;0.029739765313642873
3632;augmentation du calcium total;0.029739765313642873
3633;augmentation du potassium extracellulaire;0.029739765313642873
3634;augmentation du risque cardiovasculaire;0.029739765313642873
3635;augmentation du trou anionique;0.029739765313642873
3636;augmentation du volume intracellulaire;0.029739765313642873
3637;autonomisation des glandes parathyroïdiennes;0.029739765313642873
3638;autorité de santé 2012;0.029739765313642873
3639;autorisations temporaires d' utilisation;0.029739765313642873
3640;autosurveillance de son ph;0.029739765313642873
3641;avantages :   performante;0.029739765313642873
3642;azathioprine , acide mycophénolique;0.029739765313642873
3643;bacilles à gram négatif;0.029739765313642873
3644;bain pauvre en potassium;0.029739765313642873
3645;baisse de métaux éléments;0.029739765313642873
3646;baisse du débit urinaire;0.029739765313642873
3647;baisse isolée du dfg;0.029739765313642873
3648;baisse physiologique du dfg;0.029739765313642873
3649;barrière de filtration glomérulaire;0.029739765313642873
3650;besoin selon l' évolution;0.029739765313642873
3651;bilan d' une hypercalcémie;0.029739765313642873
3652;bilan d' une hypocalcémie;0.029739765313642873
3653;biologiquement , une acidose;0.029739765313642873
3654;blocage du système rénine;0.029739765313642873
3655;bloquants , diurétiques thiazidiques;0.029739765313642873
3656;bloquants , intoxication digitalique;0.029739765313642873
3657;bloqueurs et des iec;0.029739765313642873
3658;bolus ou en continu;0.029739765313642873
3659;bonne valeur prédictive négative;0.029739765313642873
3660;boule de neige »;0.029739765313642873
3661;bradycardie à qrs large;0.029739765313642873
3662;bras gauche et droit;0.029739765313642873
3663;bulbe d' oignon »;0.029739765313642873
3664;bénéfice du traitement anti-hypertenseur;0.029739765313642873
3665;c3 mésangiaux ± endocapillaires;0.029739765313642873
3666;ca++ et du mg++;0.029739765313642873
3667;cabinet définissant l' hta;0.029739765313642873
3668;cabinet médical et normale;0.029739765313642873
3669;calcidiol et le calcitriol;0.029739765313642873
3670;calcifications de la médullaire;0.029739765313642873
3671;calcifications valvulaires et coronariennes;0.029739765313642873
3672;calcium et autres ions;0.029739765313642873
3673;calciurie > 10 mmol/24;0.029739765313642873
3674;calculs d' acide urique;0.029739765313642873
3675;cancer avec métastases disséminées;0.029739765313642873
3676;cancer de la prostate;0.029739765313642873
3677;cancer digestif ou pelvien;0.029739765313642873
3678;capacités concentration des urines;0.029739765313642873
3679;capacités de synthèse hépatique;0.029739765313642873
3680;captation cellulaire du potassium;0.029739765313642873
3681;caractère aigu ou chronique;0.029739765313642873
3682;caractère primitif ou secondaire;0.029739765313642873
3683;carence chronique en vitamine;0.029739765313642873
3684;causes :   primitives;0.029739765313642873
3685;causes d' hyperhydratation extracellulaire;0.029739765313642873
3686;causes d' hyperhydratation intracellulaire;0.029739765313642873
3687;cause d' hyponatrémie associée;0.029739765313642873
3688;causes de déshydratation extracellulaire;0.029739765313642873
3689;causes de déshydratation intracellulaire;0.029739765313642873
3690;causes de faux négatifs;0.029739765313642873
3691;causes des ira obstructives;0.029739765313642873
3692;causes des ira parenchymateuses;0.029739765313642873
3693;cause de l' hypovolémie;0.029739765313642873
3694;cause de la nic;0.029739765313642873
3695;cause de la néphropathie;0.029739765313642873
3696;causes de lyse cellulaire;0.029739765313642873
3697;causes fréquentes causes rares;0.029739765313642873
3698;causes médicamenteuses et toxiques;0.029739765313642873
3699;causes rénales d' hta;0.029739765313642873
3700;causes secondaires : lupus;0.029739765313642873
3701;causes à pth basse;0.029739765313642873
3702;causes à pth élevée;0.029739765313642873
3703;cellules du canal collecteur;0.029739765313642873
3704;cellules excitables notamment musculaires;0.029739765313642873
3705;centrifugation tardive du tube;0.029739765313642873
3706;charge filtrée de calcium;0.029739765313642873
3707;charge filtrée de k+;0.029739765313642873
3708;charge filtrée en na+;0.029739765313642873
3709;chirurgie : pontage aorto;0.029739765313642873
3710;chirurgie des adénomes hypophysaires;0.029739765313642873
3711;chronique : fistule artério;0.029739765313642873
3712;chélation d' origine iatrogène;0.029739765313642873
3713;cible < 140/90 mmhg;0.029739765313642873
